max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5800.0,0.15,1.767,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.117,2.661,1.0,0.439,1.25,5.398
5800.0,0.15,1.766,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.117,2.663,1.0,0.438,1.25,5.37
5800.0,0.15,1.754,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.123,2.66,1.0,0.44,1.25,5.39
5913.229,0.15,1.267,0.295,0.5,11.361,2341.55,0.388,1.722,0.297,32.171,1212.354,0.508,1.947,10.0,0.66,1.45,4.656
5800.0,0.15,1.798,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1500.0,0.101,2.685,1.0,0.431,1.25,5.355
5800.0,0.15,2.0,0.35,0.457,9.51,2404.0,0.3,3.208,0.25,35.5,1500.0,0.086,2.594,3.0,0.458,1.25,5.393
5800.0,0.103,2.0,0.328,0.426,10.0,2404.0,0.3,3.5,0.25,35.5,1325.43,0.313,2.406,4.0,0.52,1.4,5.293
5800.0,0.15,1.35,0.35,0.436,11.001,2212.148,0.274,3.5,0.25,33.826,1500.0,0.325,2.291,6.0,0.565,1.4,5.059
5800.0,0.15,1.686,0.35,0.418,11.013,2524.899,0.3,3.686,0.239,35.5,1500.0,0.164,2.389,6.0,0.524,1.35,5.063
5800.0,0.15,2.0,0.35,0.5,10.0,2404.0,0.3,3.5,0.25,35.5,1277.953,0.148,2.673,1.0,0.42,1.25,5.235
