max_rpm,dampRateFullT,dampRateZero_CE,dampRateZero_CD,gearSwitchTime,clutchStrength,mass,dragCoeff,tireFric,dampRate,radius,maxBrakeTorque,MaxPercentage,SaftyDegree,numbers,TIT,TET,Dece
5777.909,0.149,1.963,0.354,0.505,10.11,2286.022,0.291,3.463,0.253,35.707,1502.301,0.049,-5.805,1,0.0,0.0,3.295
5780.246,0.149,1.963,0.354,0.505,10.136,2354.962,0.297,3.463,0.253,35.702,1506.528,0.02,-5.773,1,0.0,0.0,5.542
5777.538,0.151,1.963,0.354,0.499,10.116,2358.092,0.302,3.466,0.253,36.45,1470.686,0.027,-5.802,3,0.0,0.0,2.039
5780.197,0.149,1.967,0.352,0.501,10.108,2405.652,0.296,3.463,0.252,35.408,1474.095,0.017,-3.566,1,0.0,0.0,4.216
5780.172,0.139,1.902,0.354,0.423,10.117,2158.741,0.301,3.538,0.223,35.363,1447.547,0.154,-6.249,6,0.0,0.0,3.472
5778.129,0.149,2.022,0.354,0.501,10.116,2405.652,0.297,3.466,0.25,35.357,1494.815,0.012,0.048,0,0.044,0.15,3.145
5780.172,0.149,1.818,0.354,0.425,10.054,2147.062,0.297,3.538,0.225,35.363,1217.797,0.188,-6.236,5,0.0,0.0,2.781
5778.129,0.149,1.993,0.354,0.501,10.115,2405.734,0.297,3.466,0.253,35.357,1486.982,0.012,-3.025,1,0.0,0.0,2.179
5778.112,0.149,2.022,0.354,0.501,10.11,2405.652,0.297,3.466,0.25,35.357,1494.815,0.011,0.505,0,0.177,0.25,3.482
5669.408,0.123,1.61,0.245,0.349,10.194,2079.571,0.29,3.678,0.257,36.519,1318.465,0.302,-6.759,10,0.0,0.0,1.82
6317.232,0.16,1.158,0.325,0.307,10.625,2159.216,0.291,3.482,0.241,35.558,1541.067,0.421,-7.134,9,0.0,0.0,4.605
5832.017,0.15,1.942,0.343,0.328,9.962,2393.265,0.302,3.478,0.247,35.949,1498.212,0.344,-6.123,3,0.0,0.0,3.66
5708.977,0.16,1.169,0.325,0.325,10.625,2127.047,0.291,3.217,0.242,36.39,1542.939,0.415,-7.143,11,0.0,0.0,3.19
5755.709,0.151,1.942,0.343,0.494,10.0,2391.613,0.302,3.492,0.247,35.677,1498.008,0.029,-5.759,1,0.0,0.0,7.761
5675.093,0.123,1.409,0.245,0.495,10.194,2079.428,0.285,3.536,0.258,36.519,1318.465,0.3,-6.756,9,0.0,0.0,2.002
6324.945,0.163,1.138,0.337,0.307,10.714,2127.046,0.321,3.257,0.265,35.69,1499.424,0.431,-7.197,8,0.0,0.0,2.531
6370.463,0.162,1.61,0.245,0.35,10.194,2079.571,0.29,3.255,0.257,36.519,1326.105,0.3,-6.758,10,0.0,0.0,0.0
6055.08,0.153,1.275,0.338,0.307,10.721,2076.904,0.321,3.428,0.249,36.412,1503.98,0.386,-7.019,6,0.0,0.0,3.994
5718.854,0.16,1.169,0.325,0.325,10.625,2085.028,0.291,3.255,0.247,36.39,1542.939,0.415,-7.033,10,0.0,0.0,2.401
5755.965,0.134,1.942,0.338,0.506,9.962,2063.91,0.303,3.485,0.247,35.706,1498.008,0.141,-6.115,3,0.0,0.0,2.206
5721.347,0.146,1.405,0.343,0.313,10.152,2085.443,0.29,3.681,0.262,36.519,1493.372,0.374,-7.009,7,0.0,0.0,1.23
5736.803,0.146,2.034,0.343,0.506,9.969,2083.925,0.302,3.485,0.247,36.538,1607.293,0.133,-6.107,4,0.0,0.0,2.205
6364.075,0.134,1.425,0.338,0.504,10.066,2076.71,0.29,3.257,0.247,36.499,1497.966,0.287,-6.67,6,0.0,0.0,4.415
5736.854,0.163,1.298,0.332,0.307,9.663,2084.8,0.302,3.683,0.259,36.515,1312.095,0.386,-7.028,11,0.0,0.0,1.79
5834.656,0.146,1.6,0.319,0.339,9.96,2135.222,0.29,3.493,0.261,36.397,1495.062,0.322,-6.739,7,0.0,0.0,2.299
5790.023,0.151,1.425,0.338,0.494,10.066,2070.392,0.29,3.104,0.247,36.558,1497.966,0.287,-6.34,4,0.0,0.0,4.418
5739.325,0.145,2.015,0.343,0.508,9.85,2385.929,0.302,3.485,0.249,35.668,1539.844,0.033,-5.967,3,0.0,0.0,4.29
5834.656,0.16,1.571,0.319,0.339,9.96,2135.222,0.29,3.428,0.261,36.397,1495.062,0.322,-6.807,8,0.0,0.0,4.013
5740.809,0.146,2.036,0.343,0.506,10.106,2391.309,0.302,3.485,0.249,35.775,1498.008,0.027,-5.948,2,0.0,0.0,1.974
5774.607,0.152,1.956,0.343,0.327,9.962,2391.309,0.301,3.485,0.247,36.496,1501.525,0.346,-6.167,2,0.0,0.0,1.974
5739.325,0.149,2.036,0.343,0.506,9.969,2391.309,0.302,3.485,0.249,35.668,1498.008,0.02,-3.869,1,0.0,0.0,6.141
6044.833,0.154,1.275,0.338,0.325,10.721,2085.072,0.321,3.438,0.247,36.392,1501.137,0.363,-6.675,6,0.0,0.0,2.607
6365.321,0.134,1.421,0.343,0.324,10.066,2078.452,0.29,3.25,0.247,36.499,1497.966,0.352,-6.99,7,0.0,0.0,6.211
5753.936,0.134,1.51,0.338,0.507,10.067,2084.564,0.289,3.749,0.247,35.688,1498.007,0.245,-6.548,5,0.0,0.0,2.15
5776.278,0.134,1.413,0.343,0.506,10.247,2089.867,0.302,3.485,0.247,35.668,1497.968,0.293,-6.665,4,0.0,0.0,3.233
5829.257,0.151,1.099,0.343,0.313,10.146,2085.443,0.29,3.489,0.262,36.519,1493.372,0.451,-7.239,6,0.0,0.0,2.544
5776.758,0.152,2.036,0.343,0.506,9.962,2391.309,0.303,3.485,0.249,35.668,1498.008,0.02,0.232,0,0.054,0.2,2.856
5736.854,0.146,2.064,0.332,0.504,10.71,2080.682,0.303,3.583,0.259,36.646,1315.743,0.134,-6.143,7,0.0,0.0,3.256
5777.821,0.153,1.099,0.343,0.313,10.146,2085.443,0.29,3.489,0.262,36.519,1493.372,0.451,-6.909,5,0.0,0.0,6.14
5776.278,0.152,2.039,0.343,0.504,9.962,2391.309,0.301,3.273,0.247,35.668,1498.008,0.065,-5.806,1,0.0,0.0,8.777
5549.536,0.141,1.975,0.358,0.494,9.104,2226.676,0.283,3.437,0.253,35.801,1565.768,0.09,-6.021,6,0.0,0.0,3.314
5207.985,0.135,1.331,0.384,0.335,8.43,2227.483,0.293,3.585,0.225,36.083,1238.598,0.335,-6.877,10,0.0,0.0,1.709
5479.012,0.151,1.486,0.36,0.339,8.399,2226.669,0.314,3.585,0.25,35.947,1568.849,0.322,-6.676,7,0.0,0.0,2.267
6281.175,0.144,1.586,0.361,0.495,9.111,2227.488,0.299,3.596,0.254,36.099,1226.848,0.207,-6.149,6,0.0,0.0,3.04
